iter	Logloss
0	0.5960217744
1	0.5057172684
2	0.4372608151
3	0.3764543197
4	0.3255536875
5	0.2852903939
6	0.2494135448
7	0.2240348496
8	0.1990946191
9	0.1782928775
10	0.1614378061
11	0.1475373762
12	0.1358701157
13	0.126392144
14	0.1176664437
15	0.1104386614
16	0.1040927155
17	0.0985775324
18	0.09448888453
19	0.0905694682
20	0.08745423611
21	0.0846874124
22	0.08223903212
23	0.07994264446
24	0.07786344641
25	0.07633965335
26	0.07479834822
27	0.07337452125
28	0.07204739897
29	0.07101250874
30	0.07001842559
31	0.069143035
32	0.06827363525
33	0.06749955323
34	0.06680419827
35	0.06611475128
36	0.065563199
37	0.06498421107
38	0.06457130381
39	0.06411051445
40	0.06357606066
41	0.06312471295
42	0.06270894741
43	0.06241870895
44	0.06209551286
45	0.06169256585
46	0.06134934052
47	0.06107420472
48	0.0607317419
49	0.0604268917
50	0.0600602591
51	0.05988006611
52	0.05956280029
53	0.05941076863
54	0.05913127415
55	0.05894978296
56	0.05876466251
57	0.05852720594
58	0.05828917941
59	0.05800220835
60	0.05786536312
61	0.05765490403
62	0.05743850287
63	0.05729193477
64	0.05708401194
65	0.05697301322
66	0.05681730334
67	0.05659421913
68	0.05649653802
69	0.05628943709
70	0.05611394417
71	0.05596983984
72	0.0558376355
73	0.05567231016
74	0.0556268172
75	0.05545952525
76	0.05532372887
77	0.05522992207
78	0.05511725136
79	0.05498636348
80	0.05490850404
81	0.05480964025
82	0.05466829542
83	0.0545151536
84	0.0544641439
85	0.05440521566
86	0.05434882522
87	0.05420114475
88	0.05408869338
89	0.05400193475
90	0.05387112874
91	0.05373391872
92	0.05359298381
93	0.05351738027
94	0.05345984533
95	0.05341677976
96	0.0532783218
97	0.05316727603
98	0.05298869606
99	0.05282467282
100	0.05279151952
101	0.0526237063
102	0.05248382313
103	0.05240583074
104	0.0522599572
105	0.0521473306
106	0.05198834474
107	0.05186710883
108	0.05176301031
109	0.05160664297
110	0.05150325475
111	0.05137207212
112	0.05132889253
113	0.05117532661
114	0.05103984672
115	0.05090806203
116	0.05079299279
117	0.05072721013
118	0.05059156991
119	0.05045084557
120	0.05037240173
121	0.05026647594
122	0.05007654436
123	0.04994069459
124	0.04980584832
125	0.04970416213
126	0.04965918529
127	0.04957197004
128	0.04949998773
129	0.04935908969
130	0.04931247028
131	0.04922009214
132	0.04913311784
133	0.04907892986
134	0.04893372315
135	0.04886640622
136	0.04881003288
137	0.04868291097
138	0.0485279365
139	0.0483878294
140	0.04831542409
141	0.04823044189
142	0.04818674294
143	0.04809790065
144	0.04807796235
145	0.04802307933
146	0.04796155087
147	0.04787775914
148	0.04781777375
149	0.04768987172
150	0.04752754128
151	0.04747099891
152	0.04742127376
153	0.04736422805
154	0.04726765577
155	0.04717691109
156	0.04715079741
157	0.04710938771
158	0.04707084346
159	0.04699765015
160	0.0469842684
161	0.04689752447
162	0.04679899764
163	0.04667930544
164	0.04663980516
165	0.04658344576
166	0.04649376916
167	0.04639712223
168	0.04626643941
169	0.04622537125
170	0.04615313504
171	0.04613281505
172	0.04607553252
173	0.04593934121
174	0.04591971257
175	0.04583337243
176	0.04573084075
177	0.04564764763
178	0.04560945753
179	0.0455653342
180	0.04552814698
181	0.04543168223
182	0.04533813211
183	0.0452241808
184	0.04519182492
185	0.04514296582
186	0.04507691524
187	0.044986351
188	0.04487362014
189	0.0447903614
190	0.04477374901
191	0.04472503725
192	0.04462658579
193	0.0445433663
194	0.04449626331
195	0.04443148542
196	0.04440599605
197	0.04434957027
198	0.04427743837
199	0.04423584103
200	0.04415970512
201	0.04407439155
202	0.04400971497
203	0.04395891329
204	0.0439315109
205	0.04384206451
206	0.04374034381
207	0.04370156622
208	0.04366577212
209	0.04364970772
210	0.04356674731
211	0.04348994516
212	0.04339389472
213	0.0433223324
214	0.0432491908
215	0.04315732336
216	0.04312377629
217	0.0430540811
218	0.04299509068
219	0.04289199063
220	0.04284281564
221	0.04281482024
222	0.04274415356
223	0.04262464639
224	0.04252109037
225	0.04249124654
226	0.04244603653
227	0.04232359841
228	0.04227205758
229	0.04221990535
230	0.04218517655
231	0.04214611196
232	0.04208940199
233	0.04205952182
234	0.0419917322
235	0.04195442387
236	0.0418771489
237	0.04181650382
